id_avaliacao,id_funcionario,data_avaliacao,comunicacao,trabalho_equipe,qualidade_entrega,proatividade,lideranca,nota_final,observacao
1470,474,2025-06-30,8.6,8.0,6.1,8.0,8.2,7.8,Desempenho dentro do esperado.
1471,474,2025-12-31,8.2,5.7,6.2,6.2,10.0,7.3,Desempenho dentro do esperado.
1472,475,2024-12-31,7.8,5.0,6.9,8.0,3.6,6.3,Desempenho dentro do esperado.
1473,475,2025-06-30,7.5,5.8,7.8,7.1,7.0,7.0,Desempenho dentro do esperado.
1474,475,2025-12-31,7.0,8.9,6.8,7.9,6.6,7.4,Desempenho dentro do esperado.
1475,476,2024-06-30,7.5,9.1,7.1,8.0,,7.9,Desempenho dentro do esperado.
1476,476,2024-12-31,10.0,5.0,6.7,5.3,,6.8,Desempenho dentro do esperado.
1477,476,2025-06-30,6.6,7.0,6.6,7.9,,7.0,Desempenho dentro do esperado.
1478,476,2025-12-31,7.5,10.0,8.5,8.2,,8.6,Desempenho acima do esperado.
1479,477,2025-06-30,7.9,7.4,7.6,8.6,,7.9,Desempenho dentro do esperado.
1480,477,2025-12-31,7.0,6.2,6.3,8.3,,7.0,Desempenho dentro do esperado.
1481,478,2024-06-30,8.2,9.3,7.9,7.4,,8.2,Desempenho dentro do esperado.
1482,478,2024-12-31,7.2,6.6,6.7,6.9,,6.8,Desempenho dentro do esperado.
1483,478,2025-06-30,8.1,6.6,6.7,8.2,,7.4,Desempenho dentro do esperado.
1484,478,2025-12-31,6.8,6.1,5.3,5.6,,5.9,Plano de desenvolvimento recomendado.
1485,481,2025-06-30,9.1,7.8,9.6,6.7,,8.3,Desempenho dentro do esperado.
1486,481,2025-12-31,7.4,8.7,7.3,9.3,,8.2,Desempenho dentro do esperado.
1487,482,2024-06-30,9.0,8.6,7.6,9.4,,8.7,Desempenho acima do esperado.
1488,482,2024-12-31,7.8,8.2,7.9,6.8,,7.7,Desempenho dentro do esperado.
1489,482,2025-06-30,6.9,8.8,6.5,7.2,,7.4,Desempenho dentro do esperado.
1490,482,2025-12-31,9.3,8.5,7.4,4.5,,7.4,Desempenho dentro do esperado.
1491,483,2024-06-30,7.8,7.9,7.8,7.8,6.3,7.5,Desempenho dentro do esperado.
1492,483,2024-12-31,7.0,6.0,8.2,7.5,7.1,7.2,Desempenho dentro do esperado.
1493,483,2025-06-30,8.4,6.4,7.4,8.6,7.7,7.7,Desempenho dentro do esperado.
1494,483,2025-12-31,7.7,8.4,6.9,8.1,2.8,6.8,Desempenho dentro do esperado.
1495,484,2024-12-31,6.1,8.6,8.7,6.1,7.4,7.4,Desempenho dentro do esperado.
1496,484,2025-06-30,8.4,7.6,5.9,8.0,6.0,7.2,Desempenho dentro do esperado.
1497,484,2025-12-31,7.9,7.7,6.8,5.7,5.3,6.7,Desempenho dentro do esperado.
1498,485,2024-06-30,4.8,5.5,4.7,9.2,6.0,6.0,Desempenho dentro do esperado.
1499,485,2024-12-31,6.4,6.6,8.0,6.1,8.6,7.1,Desempenho dentro do esperado.
1500,485,2025-06-30,7.6,5.1,9.5,8.6,8.8,7.9,Desempenho dentro do esperado.
1501,485,2025-12-31,6.7,7.5,7.1,5.8,5.9,6.6,Desempenho dentro do esperado.
1502,487,2024-06-30,7.1,7.3,8.0,9.3,,7.9,Desempenho dentro do esperado.
1503,487,2024-12-31,4.6,6.9,3.6,7.9,,5.8,Plano de desenvolvimento recomendado.
1504,487,2025-06-30,8.6,8.5,10.0,6.2,,8.3,Desempenho dentro do esperado.
1505,487,2025-12-31,6.0,6.2,9.0,8.3,,7.4,Desempenho dentro do esperado.
1506,488,2024-06-30,9.8,7.0,7.2,6.9,7.5,7.7,Desempenho dentro do esperado.
1507,488,2024-12-31,8.5,8.0,5.6,7.0,5.8,7.0,Desempenho dentro do esperado.
1508,488,2025-06-30,7.0,6.3,6.7,5.7,6.2,6.4,Desempenho dentro do esperado.
1509,488,2025-12-31,8.9,7.2,8.8,7.9,7.1,8.0,Desempenho dentro do esperado.
1510,489,2025-12-31,9.4,8.5,9.2,7.3,,8.6,Desempenho acima do esperado.
1511,490,2024-12-31,7.8,7.7,7.7,7.2,,7.6,Desempenho dentro do esperado.
1512,490,2025-06-30,7.6,8.3,7.2,6.4,,7.4,Desempenho dentro do esperado.
1513,490,2025-12-31,6.6,5.2,7.5,6.6,,6.5,Desempenho dentro do esperado.
1514,493,2024-06-30,9.2,8.5,8.8,5.4,,8.0,Desempenho dentro do esperado.
1515,493,2024-12-31,6.5,7.7,9.5,6.1,,7.5,Desempenho dentro do esperado.
1516,493,2025-06-30,6.0,6.3,8.7,8.1,,7.3,Desempenho dentro do esperado.
1517,493,2025-12-31,7.5,7.4,7.4,7.4,,7.4,Desempenho dentro do esperado.
1518,494,2024-06-30,4.9,8.2,7.6,9.2,7.0,7.4,Desempenho dentro do esperado.
1519,494,2024-12-31,8.0,7.6,7.8,6.6,9.1,7.8,Desempenho dentro do esperado.
1520,494,2025-06-30,7.7,5.9,7.1,8.2,7.4,7.3,Desempenho dentro do esperado.
1521,494,2025-12-31,6.2,8.8,7.7,5.0,6.7,6.9,Desempenho dentro do esperado.
1522,495,2024-06-30,5.5,7.5,7.9,8.4,9.9,7.8,Desempenho dentro do esperado.
1523,495,2024-12-31,7.1,8.3,8.0,7.2,6.9,7.5,Desempenho dentro do esperado.
1524,495,2025-06-30,8.1,6.9,5.8,9.0,5.2,7.0,Desempenho dentro do esperado.
1525,495,2025-12-31,8.6,6.6,7.0,8.4,6.2,7.4,Desempenho dentro do esperado.
1526,496,2024-06-30,8.9,5.5,4.8,8.0,7.4,6.9,Desempenho dentro do esperado.
1527,496,2024-12-31,8.6,8.1,10.0,7.0,6.2,8.0,Desempenho dentro do esperado.
1528,496,2025-06-30,8.8,10.0,8.4,7.8,8.6,8.7,Desempenho acima do esperado.
1529,496,2025-12-31,6.8,9.5,7.4,7.0,7.1,7.6,Desempenho dentro do esperado.
1530,497,2024-06-30,6.6,5.6,8.1,4.5,,6.2,Desempenho dentro do esperado.
1531,497,2024-12-31,7.3,5.1,7.5,8.1,,7.0,Desempenho dentro do esperado.
1532,497,2025-06-30,6.5,8.2,4.1,8.0,,6.7,Desempenho dentro do esperado.
1533,497,2025-12-31,7.4,5.7,5.9,4.0,,5.8,Plano de desenvolvimento recomendado.
1534,498,2024-06-30,7.1,8.0,6.0,6.9,,7.0,Desempenho dentro do esperado.
1535,498,2024-12-31,7.8,7.8,7.8,6.5,,7.5,Desempenho dentro do esperado.
1536,498,2025-06-30,9.2,6.2,5.9,7.9,,7.3,Desempenho dentro do esperado.
1537,498,2025-12-31,6.3,6.8,6.3,9.7,,7.3,Desempenho dentro do esperado.
1538,499,2024-06-30,5.0,6.5,7.7,6.7,8.7,6.9,Desempenho dentro do esperado.
1539,499,2024-12-31,5.5,7.1,8.2,8.0,6.8,7.1,Desempenho dentro do esperado.
1540,499,2025-06-30,9.9,8.7,8.0,7.5,6.3,8.1,Desempenho dentro do esperado.
1541,499,2025-12-31,8.3,7.6,4.7,8.0,7.6,7.2,Desempenho dentro do esperado.
1542,500,2025-12-31,9.1,8.6,6.6,7.8,,8.0,Desempenho dentro do esperado.
