id_presenca,id_funcionario,data_registro,status_presenca
20515,92,2025-04-15,Presente
20516,92,2025-04-16,Presente
20517,92,2025-04-17,Presente
20518,92,2025-04-18,Presente
20519,92,2025-04-21,Presente
20520,92,2025-04-22,Presente
20521,92,2025-04-23,Presente
20522,92,2025-04-24,Presente
20523,92,2025-04-25,Folga
20524,92,2025-04-28,Presente
20525,92,2025-04-29,Presente
20526,92,2025-04-30,Presente
20527,92,2025-05-01,Presente
20528,92,2025-05-02,Presente
20529,92,2025-05-05,Presente
20530,92,2025-05-06,Presente
20531,92,2025-05-07,Falta
20532,92,2025-05-08,Presente
20533,92,2025-05-09,Presente
20534,92,2025-05-12,Presente
20535,92,2025-05-13,Presente
20536,92,2025-05-14,Presente
20537,92,2025-05-15,Presente
20538,92,2025-05-16,Presente
20539,92,2025-05-19,Presente
20540,92,2025-05-20,Presente
20541,92,2025-05-21,Presente
20542,92,2025-05-22,Presente
20543,92,2025-05-23,Presente
20544,92,2025-05-26,Presente
20545,92,2025-05-27,Presente
20546,92,2025-05-28,Presente
20547,92,2025-05-29,Presente
20548,92,2025-05-30,Presente
20549,92,2025-06-02,Presente
20550,92,2025-06-03,Presente
20551,92,2025-06-04,Presente
20552,92,2025-06-05,Presente
20553,92,2025-06-06,Presente
20554,92,2025-06-09,Presente
20555,92,2025-06-10,Presente
20556,92,2025-06-11,Presente
20557,92,2025-06-12,Presente
20558,92,2025-06-13,Presente
20559,92,2025-06-16,Presente
20560,92,2025-06-17,Presente
20561,92,2025-06-18,Presente
20562,92,2025-06-19,Presente
20563,92,2025-06-20,Presente
20564,92,2025-06-23,Presente
20565,92,2025-06-24,Presente
20566,92,2025-06-25,Presente
20567,92,2025-06-26,Presente
20568,92,2025-06-27,Presente
20569,92,2025-06-30,Presente
20570,92,2025-07-01,Presente
20571,92,2025-07-02,Presente
20572,92,2025-07-03,Presente
20573,92,2025-07-04,Presente
20574,92,2025-07-07,Presente
20575,92,2025-07-08,Presente
20576,92,2025-07-09,Presente
20577,92,2025-07-10,Presente
20578,92,2025-07-11,Falta
20579,92,2025-07-14,Presente
20580,92,2025-07-15,Presente
20581,92,2025-07-16,Presente
20582,92,2025-07-17,Presente
20583,92,2025-07-18,Presente
20584,92,2025-07-21,Presente
20585,92,2025-07-22,Presente
20586,92,2025-07-23,Presente
20587,92,2025-07-24,Presente
20588,92,2025-07-25,Presente
20589,92,2025-07-28,Atestado
20590,92,2025-07-29,Presente
20591,92,2025-07-30,Presente
20592,92,2025-07-31,Presente
20593,92,2025-08-01,Presente
20594,92,2025-08-04,Presente
20595,92,2025-08-05,Presente
20596,92,2025-08-06,Presente
20597,92,2025-08-07,Presente
20598,92,2025-08-08,Presente
20599,92,2025-08-11,Presente
20600,92,2025-08-12,Presente
20601,92,2025-08-13,Presente
20602,92,2025-08-14,Presente
20603,92,2025-08-15,Presente
20604,92,2025-08-18,Presente
20605,92,2025-08-19,Férias
20606,92,2025-08-20,Atestado
20607,92,2025-08-21,Presente
20608,92,2025-08-22,Presente
20609,92,2025-08-25,Presente
20610,92,2025-08-26,Presente
20611,92,2025-08-27,Presente
20612,92,2025-08-28,Presente
20613,92,2025-08-29,Presente
20614,92,2025-09-01,Presente
20615,92,2025-09-02,Presente
20616,92,2025-09-03,Presente
20617,92,2025-09-04,Presente
20618,92,2025-09-05,Presente
20619,92,2025-09-08,Presente
20620,92,2025-09-09,Presente
20621,92,2025-09-10,Presente
20622,92,2025-09-11,Presente
20623,92,2025-09-12,Presente
20624,92,2025-09-15,Presente
20625,92,2025-09-16,Presente
20626,92,2025-09-17,Presente
20627,92,2025-09-18,Presente
20628,92,2025-09-19,Presente
20629,92,2025-09-22,Presente
20630,92,2025-09-23,Presente
20631,92,2025-09-24,Presente
20632,92,2025-09-25,Presente
20633,92,2025-09-26,Presente
20634,92,2025-09-29,Presente
20635,92,2025-09-30,Presente
20636,92,2025-10-01,Presente
20637,92,2025-10-02,Presente
20638,92,2025-10-03,Presente
20639,92,2025-10-06,Presente
20640,92,2025-10-07,Presente
20641,92,2025-10-08,Presente
20642,92,2025-10-09,Presente
20643,92,2025-10-10,Presente
20644,92,2025-10-13,Presente
20645,92,2025-10-14,Presente
20646,92,2025-10-15,Presente
20647,92,2025-10-16,Presente
20648,92,2025-10-17,Presente
20649,92,2025-10-20,Presente
20650,92,2025-10-21,Atestado
20651,92,2025-10-22,Presente
20652,92,2025-10-23,Presente
20653,92,2025-10-24,Presente
20654,92,2025-10-27,Presente
20655,92,2025-10-28,Presente
20656,92,2025-10-29,Presente
20657,92,2025-10-30,Presente
20658,92,2025-10-31,Presente
20659,92,2025-11-03,Presente
20660,92,2025-11-04,Presente
20661,92,2025-11-05,Folga
20662,92,2025-11-06,Presente
20663,92,2025-11-07,Presente
20664,92,2025-11-10,Presente
20665,92,2025-11-11,Atestado
20666,92,2025-11-12,Presente
20667,92,2025-11-13,Presente
20668,92,2025-11-14,Presente
20669,92,2025-11-17,Presente
20670,92,2025-11-18,Presente
20671,92,2025-11-19,Presente
20672,92,2025-11-20,Presente
20673,92,2025-11-21,Presente
20674,92,2025-11-24,Presente
20675,92,2025-11-25,Presente
20676,92,2025-11-26,Presente
20677,92,2025-11-27,Presente
20678,92,2025-11-28,Presente
20679,92,2025-12-01,Presente
20680,92,2025-12-02,Presente
20681,92,2025-12-03,Presente
20682,92,2025-12-04,Presente
20683,92,2025-12-05,Presente
20684,92,2025-12-08,Presente
20685,92,2025-12-09,Presente
20686,92,2025-12-10,Presente
20687,92,2025-12-11,Presente
20688,92,2025-12-12,Folga
20689,92,2025-12-15,Presente
20690,92,2025-12-16,Presente
20691,92,2025-12-17,Atestado
20692,92,2025-12-18,Presente
20693,92,2025-12-19,Presente
20694,92,2025-12-22,Presente
20695,92,2025-12-23,Presente
20696,92,2025-12-24,Presente
20697,92,2025-12-25,Presente
20698,92,2025-12-26,Presente
20699,92,2025-12-29,Falta
20700,92,2025-12-30,Atestado
20701,92,2025-12-31,Presente
20702,93,2025-01-01,Presente
20703,93,2025-01-02,Presente
20704,93,2025-01-03,Presente
20705,93,2025-01-06,Presente
20706,93,2025-01-07,Presente
20707,93,2025-01-08,Presente
20708,93,2025-01-09,Presente
20709,93,2025-01-10,Presente
20710,93,2025-01-13,Presente
20711,93,2025-01-14,Presente
20712,93,2025-01-15,Presente
20713,93,2025-01-16,Presente
20714,93,2025-01-17,Presente
20715,93,2025-01-20,Presente
20716,93,2025-01-21,Férias
20717,93,2025-01-22,Presente
20718,93,2025-01-23,Presente
20719,93,2025-01-24,Férias
20720,93,2025-01-27,Presente
20721,93,2025-01-28,Presente
20722,93,2025-01-29,Presente
20723,93,2025-01-30,Presente
20724,93,2025-01-31,Presente
20725,93,2025-02-03,Presente
20726,93,2025-02-04,Presente
20727,93,2025-02-05,Atestado
20728,93,2025-02-06,Presente
20729,93,2025-02-07,Presente
20730,93,2025-02-10,Presente
20731,93,2025-02-11,Presente
20732,93,2025-02-12,Presente
20733,93,2025-02-13,Presente
20734,93,2025-02-14,Presente
20735,93,2025-02-17,Presente
20736,93,2025-02-18,Presente
20737,93,2025-02-19,Presente
20738,93,2025-02-20,Presente
20739,93,2025-02-21,Presente
20740,93,2025-02-24,Presente
20741,93,2025-02-25,Presente
20742,93,2025-02-26,Folga
20743,93,2025-02-27,Presente
20744,93,2025-02-28,Presente
20745,93,2025-03-03,Presente
20746,93,2025-03-04,Presente
20747,93,2025-03-05,Presente
20748,93,2025-03-06,Presente
20749,93,2025-03-07,Presente
20750,93,2025-03-10,Presente
20751,93,2025-03-11,Presente
20752,93,2025-03-12,Presente
20753,93,2025-03-13,Presente
20754,93,2025-03-14,Presente
20755,93,2025-03-17,Presente
20756,93,2025-03-18,Presente
20757,93,2025-03-19,Presente
20758,93,2025-03-20,Presente
20759,93,2025-03-21,Presente
20760,93,2025-03-24,Presente
20761,93,2025-03-25,Presente
20762,93,2025-03-26,Presente
20763,93,2025-03-27,Presente
20764,93,2025-03-28,Presente
20765,93,2025-03-31,Folga
20766,93,2025-04-01,Presente
20767,93,2025-04-02,Presente
20768,93,2025-04-03,Presente
20769,93,2025-04-04,Presente
20770,93,2025-04-07,Presente
20771,93,2025-04-08,Férias
20772,93,2025-04-09,Férias
20773,93,2025-04-10,Presente
20774,93,2025-04-11,Presente
20775,93,2025-04-14,Presente
20776,93,2025-04-15,Presente
20777,93,2025-04-16,Férias
20778,93,2025-04-17,Presente
20779,93,2025-04-18,Presente
20780,93,2025-04-21,Presente
20781,93,2025-04-22,Folga
20782,93,2025-04-23,Presente
20783,93,2025-04-24,Presente
20784,93,2025-04-25,Presente
20785,93,2025-04-28,Férias
20786,93,2025-04-29,Presente
20787,93,2025-04-30,Presente
20788,93,2025-05-01,Presente
20789,93,2025-05-02,Presente
20790,93,2025-05-05,Presente
20791,93,2025-05-06,Presente
20792,93,2025-05-07,Presente
20793,93,2025-05-08,Presente
20794,93,2025-05-09,Presente
20795,93,2025-05-12,Atestado
20796,93,2025-05-13,Presente
20797,93,2025-05-14,Presente
20798,93,2025-05-15,Presente
20799,93,2025-05-16,Presente
20800,93,2025-05-19,Presente
20801,93,2025-05-20,Presente
20802,93,2025-05-21,Presente
20803,93,2025-05-22,Falta
20804,93,2025-05-23,Presente
20805,93,2025-05-26,Presente
20806,93,2025-05-27,Férias
20807,93,2025-05-28,Presente
20808,93,2025-05-29,Presente
20809,93,2025-05-30,Presente
20810,93,2025-06-02,Presente
20811,93,2025-06-03,Presente
20812,93,2025-06-04,Presente
20813,93,2025-06-05,Presente
20814,93,2025-06-06,Presente
20815,93,2025-06-09,Presente
20816,93,2025-06-10,Presente
20817,93,2025-06-11,Presente
20818,93,2025-06-12,Presente
20819,93,2025-06-13,Presente
20820,93,2025-06-16,Presente
20821,93,2025-06-17,Presente
20822,93,2025-06-18,Presente
20823,93,2025-06-19,Presente
20824,93,2025-06-20,Presente
20825,93,2025-06-23,Presente
20826,93,2025-06-24,Presente
20827,93,2025-06-25,Presente
20828,93,2025-06-26,Presente
20829,93,2025-06-27,Presente
20830,93,2025-06-30,Presente
20831,93,2025-07-01,Presente
20832,93,2025-07-02,Presente
20833,93,2025-07-03,Presente
20834,93,2025-07-04,Presente
20835,93,2025-07-07,Presente
20836,93,2025-07-08,Presente
20837,93,2025-07-09,Presente
20838,93,2025-07-10,Presente
20839,93,2025-07-11,Presente
20840,93,2025-07-14,Falta
20841,93,2025-07-15,Presente
20842,93,2025-07-16,Presente
20843,93,2025-07-17,Presente
20844,93,2025-07-18,Presente
20845,93,2025-07-21,Presente
20846,93,2025-07-22,Presente
20847,93,2025-07-23,Presente
20848,93,2025-07-24,Presente
20849,93,2025-07-25,Presente
20850,93,2025-07-28,Presente
20851,93,2025-07-29,Presente
20852,93,2025-07-30,Atestado
20853,93,2025-07-31,Presente
20854,93,2025-08-01,Falta
20855,93,2025-08-04,Presente
20856,93,2025-08-05,Presente
20857,93,2025-08-06,Presente
20858,93,2025-08-07,Presente
20859,93,2025-08-08,Presente
20860,93,2025-08-11,Presente
20861,93,2025-08-12,Falta
20862,93,2025-08-13,Presente
20863,93,2025-08-14,Presente
20864,93,2025-08-15,Férias
20865,93,2025-08-18,Férias
20866,93,2025-08-19,Presente
20867,93,2025-08-20,Presente
20868,93,2025-08-21,Presente
20869,93,2025-08-22,Presente
20870,93,2025-08-25,Atestado
20871,93,2025-08-26,Presente
20872,93,2025-08-27,Folga
20873,93,2025-08-28,Presente
20874,93,2025-08-29,Presente
20875,93,2025-09-01,Presente
20876,93,2025-09-02,Presente
20877,93,2025-09-03,Presente
20878,93,2025-09-04,Presente
20879,93,2025-09-05,Presente
20880,93,2025-09-08,Presente
20881,93,2025-09-09,Presente
20882,93,2025-09-10,Presente
20883,93,2025-09-11,Presente
20884,93,2025-09-12,Presente
20885,93,2025-09-15,Presente
20886,93,2025-09-16,Presente
20887,93,2025-09-17,Presente
20888,93,2025-09-18,Presente
20889,93,2025-09-19,Presente
20890,93,2025-09-22,Presente
20891,93,2025-09-23,Presente
20892,93,2025-09-24,Presente
20893,93,2025-09-25,Presente
20894,93,2025-09-26,Presente
20895,93,2025-09-29,Férias
20896,93,2025-09-30,Presente
20897,93,2025-10-01,Presente
20898,93,2025-10-02,Presente
20899,93,2025-10-03,Presente
20900,93,2025-10-06,Falta
20901,93,2025-10-07,Presente
20902,93,2025-10-08,Presente
20903,93,2025-10-09,Presente
20904,93,2025-10-10,Atestado
20905,93,2025-10-13,Presente
20906,93,2025-10-14,Folga
20907,93,2025-10-15,Presente
20908,93,2025-10-16,Presente
20909,93,2025-10-17,Presente
20910,93,2025-10-20,Presente
20911,93,2025-10-21,Presente
20912,93,2025-10-22,Falta
20913,93,2025-10-23,Presente
20914,93,2025-10-24,Férias
20915,93,2025-10-27,Atestado
20916,93,2025-10-28,Presente
20917,93,2025-10-29,Presente
20918,93,2025-10-30,Presente
20919,93,2025-10-31,Presente
20920,93,2025-11-03,Férias
20921,93,2025-11-04,Presente
20922,93,2025-11-05,Atestado
20923,93,2025-11-06,Presente
20924,93,2025-11-07,Presente
20925,93,2025-11-10,Presente
20926,93,2025-11-11,Presente
20927,93,2025-11-12,Presente
20928,93,2025-11-13,Presente
20929,93,2025-11-14,Presente
20930,93,2025-11-17,Atestado
20931,93,2025-11-18,Presente
20932,93,2025-11-19,Presente
20933,93,2025-11-20,Presente
20934,93,2025-11-21,Presente
20935,93,2025-11-24,Férias
20936,93,2025-11-25,Presente
20937,93,2025-11-26,Presente
20938,93,2025-11-27,Presente
20939,93,2025-11-28,Presente
20940,93,2025-12-01,Presente
20941,93,2025-12-02,Presente
20942,93,2025-12-03,Presente
20943,93,2025-12-04,Atestado
20944,93,2025-12-05,Presente
20945,93,2025-12-08,Presente
20946,93,2025-12-09,Presente
20947,93,2025-12-10,Falta
20948,93,2025-12-11,Presente
20949,93,2025-12-12,Presente
20950,93,2025-12-15,Presente
20951,93,2025-12-16,Presente
20952,93,2025-12-17,Presente
20953,93,2025-12-18,Presente
20954,93,2025-12-19,Férias
20955,93,2025-12-22,Presente
20956,93,2025-12-23,Presente
20957,93,2025-12-24,Presente
20958,93,2025-12-25,Presente
20959,93,2025-12-26,Presente
20960,93,2025-12-29,Presente
20961,93,2025-12-30,Presente
20962,93,2025-12-31,Presente
20963,94,2025-01-01,Presente
20964,94,2025-01-02,Presente
20965,94,2025-01-03,Presente
20966,94,2025-01-06,Presente
20967,94,2025-01-07,Falta
20968,94,2025-01-08,Presente
20969,94,2025-01-09,Presente
20970,94,2025-01-10,Presente
20971,94,2025-01-13,Presente
20972,94,2025-01-14,Férias
20973,94,2025-01-15,Presente
20974,94,2025-01-16,Presente
20975,94,2025-01-17,Presente
20976,94,2025-01-20,Presente
20977,94,2025-01-21,Presente
20978,94,2025-01-22,Presente
20979,94,2025-01-23,Presente
20980,94,2025-01-24,Presente
20981,94,2025-01-27,Presente
20982,94,2025-01-28,Falta
20983,94,2025-01-29,Presente
20984,94,2025-01-30,Presente
20985,94,2025-01-31,Presente
20986,94,2025-02-03,Presente
20987,94,2025-02-04,Presente
20988,94,2025-02-05,Folga
20989,94,2025-02-06,Presente
20990,94,2025-02-07,Presente
20991,94,2025-02-10,Presente
20992,94,2025-02-11,Presente
20993,94,2025-02-12,Presente
20994,94,2025-02-13,Presente
20995,94,2025-02-14,Falta
20996,94,2025-02-17,Presente
20997,94,2025-02-18,Presente
20998,94,2025-02-19,Presente
20999,94,2025-02-20,Presente
21000,94,2025-02-21,Presente
21001,94,2025-02-24,Presente
21002,94,2025-02-25,Presente
21003,94,2025-02-26,Folga
21004,94,2025-02-27,Presente
21005,94,2025-02-28,Férias
21006,94,2025-03-03,Presente
21007,94,2025-03-04,Presente
21008,94,2025-03-05,Presente
21009,94,2025-03-06,Presente
21010,94,2025-03-07,Atestado
21011,94,2025-03-10,Presente
21012,94,2025-03-11,Presente
21013,94,2025-03-12,Presente
21014,94,2025-03-13,Presente
21015,94,2025-03-14,Presente
21016,94,2025-03-17,Presente
21017,94,2025-03-18,Presente
21018,94,2025-03-19,Presente
21019,94,2025-03-20,Presente
21020,94,2025-03-21,Presente
21021,94,2025-03-24,Presente
21022,94,2025-03-25,Presente
21023,94,2025-03-26,Presente
21024,94,2025-03-27,Presente
21025,94,2025-03-28,Presente
21026,94,2025-03-31,Presente
21027,94,2025-04-01,Presente
21028,94,2025-04-02,Presente
21029,94,2025-04-03,Presente
21030,94,2025-04-04,Presente
21031,94,2025-04-07,Presente
21032,94,2025-04-08,Presente
21033,94,2025-04-09,Presente
21034,94,2025-04-10,Presente
21035,94,2025-04-11,Presente
21036,94,2025-04-14,Presente
21037,94,2025-04-15,Presente
21038,94,2025-04-16,Presente
21039,94,2025-04-17,Presente
21040,94,2025-04-18,Presente
21041,94,2025-04-21,Presente
21042,94,2025-04-22,Presente
21043,94,2025-04-23,Presente
21044,94,2025-04-24,Atestado
21045,94,2025-04-25,Presente
21046,94,2025-04-28,Presente
21047,94,2025-04-29,Falta
21048,94,2025-04-30,Presente
21049,94,2025-05-01,Presente
21050,94,2025-05-02,Presente
21051,94,2025-05-05,Presente
21052,94,2025-05-06,Presente
21053,94,2025-05-07,Presente
21054,94,2025-05-08,Presente
21055,94,2025-05-09,Presente
21056,94,2025-05-12,Presente
21057,94,2025-05-13,Presente
21058,94,2025-05-14,Presente
21059,94,2025-05-15,Presente
21060,94,2025-05-16,Presente
21061,94,2025-05-19,Presente
21062,94,2025-05-20,Presente
21063,94,2025-05-21,Presente
21064,94,2025-05-22,Presente
21065,94,2025-05-23,Presente
21066,94,2025-05-26,Férias
21067,94,2025-05-27,Presente
21068,94,2025-05-28,Presente
21069,94,2025-05-29,Atestado
21070,94,2025-05-30,Presente
21071,94,2025-06-02,Folga
21072,94,2025-06-03,Presente
21073,94,2025-06-04,Presente
21074,94,2025-06-05,Atestado
21075,94,2025-06-06,Presente
21076,94,2025-06-09,Presente
21077,94,2025-06-10,Presente
21078,94,2025-06-11,Presente
21079,94,2025-06-12,Falta
21080,94,2025-06-13,Presente
21081,94,2025-06-16,Presente
21082,94,2025-06-17,Presente
21083,94,2025-06-18,Presente
21084,94,2025-06-19,Presente
21085,94,2025-06-20,Presente
21086,94,2025-06-23,Presente
21087,94,2025-06-24,Presente
21088,94,2025-06-25,Presente
21089,94,2025-06-26,Presente
21090,94,2025-06-27,Presente
21091,94,2025-06-30,Presente
21092,94,2025-07-01,Presente
21093,94,2025-07-02,Presente
21094,94,2025-07-03,Presente
21095,94,2025-07-04,Presente
21096,94,2025-07-07,Presente
21097,94,2025-07-08,Presente
21098,94,2025-07-09,Atestado
21099,94,2025-07-10,Folga
21100,94,2025-07-11,Presente
21101,94,2025-07-14,Presente
21102,94,2025-07-15,Presente
21103,94,2025-07-16,Presente
21104,94,2025-07-17,Férias
21105,94,2025-07-18,Presente
21106,94,2025-07-21,Presente
21107,94,2025-07-22,Presente
21108,94,2025-07-23,Presente
21109,94,2025-07-24,Presente
21110,94,2025-07-25,Presente
21111,94,2025-07-28,Presente
21112,94,2025-07-29,Presente
21113,94,2025-07-30,Presente
21114,94,2025-07-31,Presente
21115,94,2025-08-01,Presente
21116,94,2025-08-04,Presente
21117,94,2025-08-05,Presente
21118,94,2025-08-06,Presente
21119,94,2025-08-07,Presente
21120,94,2025-08-08,Atestado
21121,94,2025-08-11,Presente
21122,94,2025-08-12,Férias
21123,94,2025-08-13,Presente
21124,94,2025-08-14,Presente
21125,94,2025-08-15,Presente
21126,94,2025-08-18,Férias
21127,94,2025-08-19,Atestado
21128,94,2025-08-20,Presente
21129,94,2025-08-21,Presente
21130,94,2025-08-22,Presente
21131,94,2025-08-25,Presente
21132,94,2025-08-26,Presente
21133,94,2025-08-27,Presente
21134,94,2025-08-28,Presente
21135,94,2025-08-29,Presente
21136,94,2025-09-01,Presente
21137,94,2025-09-02,Presente
21138,94,2025-09-03,Presente
21139,94,2025-09-04,Presente
21140,94,2025-09-05,Presente
21141,94,2025-09-08,Presente
21142,94,2025-09-09,Presente
21143,94,2025-09-10,Presente
21144,94,2025-09-11,Presente
21145,94,2025-09-12,Presente
21146,94,2025-09-15,Presente
21147,94,2025-09-16,Férias
21148,94,2025-09-17,Presente
21149,94,2025-09-18,Presente
21150,94,2025-09-19,Presente
21151,94,2025-09-22,Presente
21152,94,2025-09-23,Presente
21153,94,2025-09-24,Férias
21154,94,2025-09-25,Atestado
21155,94,2025-09-26,Presente
21156,94,2025-09-29,Atestado
21157,94,2025-09-30,Presente
21158,94,2025-10-01,Presente
21159,94,2025-10-02,Presente
21160,94,2025-10-03,Presente
21161,94,2025-10-06,Presente
21162,94,2025-10-07,Presente
21163,94,2025-10-08,Presente
21164,94,2025-10-09,Presente
21165,94,2025-10-10,Presente
21166,94,2025-10-13,Presente
21167,94,2025-10-14,Presente
21168,94,2025-10-15,Presente
21169,94,2025-10-16,Presente
21170,94,2025-10-17,Presente
21171,94,2025-10-20,Presente
21172,94,2025-10-21,Presente
21173,94,2025-10-22,Presente
21174,94,2025-10-23,Presente
21175,94,2025-10-24,Presente
21176,94,2025-10-27,Presente
21177,94,2025-10-28,Presente
21178,94,2025-10-29,Presente
21179,94,2025-10-30,Presente
21180,94,2025-10-31,Presente
21181,94,2025-11-03,Presente
21182,94,2025-11-04,Presente
21183,94,2025-11-05,Presente
21184,94,2025-11-06,Folga
21185,94,2025-11-07,Presente
21186,94,2025-11-10,Presente
21187,94,2025-11-11,Presente
21188,94,2025-11-12,Presente
21189,94,2025-11-13,Presente
21190,94,2025-11-14,Presente
21191,94,2025-11-17,Presente
21192,94,2025-11-18,Presente
21193,94,2025-11-19,Presente
21194,94,2025-11-20,Presente
21195,94,2025-11-21,Presente
21196,94,2025-11-24,Presente
21197,94,2025-11-25,Presente
21198,94,2025-11-26,Presente
21199,94,2025-11-27,Presente
21200,94,2025-11-28,Presente
21201,94,2025-12-01,Presente
21202,94,2025-12-02,Presente
21203,94,2025-12-03,Presente
